经办机构代码,经办机构名称,行政区划代码,单位编码,人员编码,应缴类型代码,结算年月,应缴开始年月,应缴终止年月,到账标志,到账日期,缴费基数,应缴总金额,单位应缴金额,个人应缴金额,单位缴费比例,个人缴费比例,单位实缴金额,个人实缴金额
350903,武夷山市社会劳动保险中心,350782,15062688,900340022,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340022,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340022,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340100,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340102,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900409214,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201803,201701,201712,1,201803,29072.4,7558.82,5233.03,2325.79,0.18,0.08,5233.03,2325.79
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201901,201801,201809,1,201901,21980.7,5714.99,3956.53,1758.46,0.18,0.08,3956.53,1758.46
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201901,201810,201812,1,201901,7326.9,1904.99,1318.84,586.15,0.18,0.08,1318.84,586.15
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201912,201901,201903,1,201912,7326.9,1904.99,1318.84,586.15,0.18,0.08,1318.84,586.15
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201912,201905,201905,1,201912,2442.3,586.15,390.77,195.38,0.16,0.08,390.77,195.38
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201912,201906,201906,1,201912,2442.3,586.15,390.77,195.38,0.16,0.08,390.77,195.38
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,201912,201907,201912,1,201912,14653.8,3516.91,2344.61,1172.3,0.16,0.08,2344.61,1172.3
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202006,202001,202001,1,202006,4079,978.96,652.64,326.32,0.16,0.08,652.64,326.32
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202006,202002,202002,1,202006,4079,326.32,0,326.32,0.16,0.08,0,326.32
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202006,202004,202004,1,202006,4079,326.32,0,326.32,0.16,0.08,0,326.32
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202006,202005,202005,1,202006,4079,326.32,0,326.32,0.16,0.08,0,326.32
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202006,202006,202006,1,202006,4079,326.32,0,326.32,0.16,0.08,0,326.32
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202007,202007,202007,1,202007,3263.2,261.06,0,261.06,0.16,0.08,0,261.06
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202008,202008,202008,1,202008,17400,1392,0,1392,0.16,0.08,0,1392
350903,武夷山市社会劳动保险中心,350782,15062688,900410935,10,202009,202009,202009,1,202009,17400,1392,0,1392,0.16,0.08,0,1392
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900412155,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201803,201701,201712,1,201803,28081.2,7301.12,5054.62,2246.5,0.18,0.08,5054.62,2246.5
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201901,201801,201809,1,201901,21193.2,5510.24,3814.78,1695.46,0.18,0.08,3814.78,1695.46
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201901,201810,201812,1,201901,7064.4,1836.74,1271.59,565.15,0.18,0.08,1271.59,565.15
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201912,201901,201903,1,201912,7064.4,1836.74,1271.59,565.15,0.18,0.08,1271.59,565.15
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201912,201904,201904,1,201912,2354.8,612.24,423.86,188.38,0.18,0.08,423.86,188.38
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201912,201905,201905,1,201912,2354.8,565.15,376.77,188.38,0.16,0.08,376.77,188.38
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201912,201906,201906,1,201912,2354.8,565.15,376.77,188.38,0.16,0.08,376.77,188.38
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,201912,201907,201912,1,201912,14128.8,3390.91,2260.61,1130.3,0.16,0.08,2260.61,1130.3
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,202006,202001,202001,1,202006,3633,871.92,581.28,290.64,0.16,0.08,581.28,290.64
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,202006,202002,202002,1,202006,3633,290.64,0,290.64,0.16,0.08,0,290.64
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,202006,202003,202003,1,202006,3633,290.64,0,290.64,0.16,0.08,0,290.64
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,202006,202004,202004,1,202006,3633,290.64,0,290.64,0.16,0.08,0,290.64
350903,武夷山市社会劳动保险中心,350782,15062688,900422680,10,202006,202005,202005,1,202006,3633,290.64,0,290.64,0.16,0.08,0,290.64
350903,武夷山市社会劳动保险中心,350782,15062688,900340011,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340012,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340086,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340088,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201802,201802,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201803,201803,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201804,201804,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201805,201805,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201806,201806,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,34,201901,201808,201808,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201809,201809,1,201901,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340092,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340103,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340104,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900459881,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201803,201701,201712,1,201803,36422.4,9469.82,6556.03,2913.79,0.18,0.08,6556.03,2913.79
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201901,201801,201809,1,201901,27776.7,7221.95,4999.81,2222.14,0.18,0.08,4999.81,2222.14
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201901,201810,201812,1,201901,9258.9,2407.31,1666.6,740.71,0.18,0.08,1666.6,740.71
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201912,201901,201903,1,201912,9258.9,2407.31,1666.6,740.71,0.18,0.08,1666.6,740.71
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201912,201905,201905,1,201912,3086.3,740.71,493.81,246.9,0.16,0.08,493.81,246.9
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201912,201906,201906,1,201912,3086.3,740.71,493.81,246.9,0.16,0.08,493.81,246.9
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,201912,201907,201912,1,201912,18517.8,4444.27,2962.85,1481.42,0.16,0.08,2962.85,1481.42
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,202006,202001,202001,1,202006,4762,1142.88,761.92,380.96,0.16,0.08,761.92,380.96
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,202006,202002,202002,1,202006,4762,380.96,0,380.96,0.16,0.08,0,380.96
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,202006,202003,202003,1,202006,4762,380.96,0,380.96,0.16,0.08,0,380.96
350903,武夷山市社会劳动保险中心,350782,15062688,900156037,10,202006,202004,202004,1,202006,4762,380.96,0,380.96,0.16,0.08,0,380.96
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,201912,201901,201903,1,201912,4200,1092,756,336,0.18,0.08,756,336
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,201912,201904,201904,1,201912,1400,364,252,112,0.18,0.08,252,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,201912,201905,201905,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,201912,201906,201906,1,201912,1400,336,224,112,0.16,0.08,224,112
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,201912,201907,201912,1,201912,8400,2016,1344,672,0.16,0.08,1344,672
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202001,202001,1,202006,1600,384,256,128,0.16,0.08,256,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202002,202002,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202003,202003,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202004,202004,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202005,202005,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202006,202006,202006,1,202006,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202007,202007,202007,1,202007,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202008,202008,202008,1,202008,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340079,10,202009,202009,202009,1,202009,1600,128,0,128,0.16,0.08,0,128
350903,武夷山市社会劳动保险中心,350782,15062688,900340081,10,201803,201701,201712,1,201803,16800,4368,3024,1344,0.18,0.08,3024,1344
350903,武夷山市社会劳动保险中心,350782,15062688,900340081,10,201901,201801,201809,1,201901,12600,3276,2268,1008,0.18,0.08,2268,1008
350903,武夷山市社会劳动保险中心,350782,15062688,900340081,10,201901,201810,201812,1,201901,4200,1092,756,336,0.18,0.08,756,336
