合同编码,信贷客户编号,合同开始日,合同到期日,合同金额,保证人编号,保证金额,贷款余额,逾期余额,呆滞余额,呆帐余额
32199600016199700240,3219960000000245,1991/11/8,1992/6/21,"16,000.00",3219960000000246,"16,000.00",0.00,0.00,0.00,0.00
32199600016199700347,3219960000000365,1993/1/16,1993/7/16,"100,000.00",3219960000000366,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198570016199700021,3219857000000013,1994/11/20,1995/5/20,"400,000.00",3219857000000014,"400,000.00","400,000.00",0.00,0.00,"400,000.00"
32199600018199700369,3219960000000398,1991/5/25,1991/11/21,"100,000.00",3219960000000399,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600014199700807,3219960000000340,1995/12/10,1996/6/9,"100,000.00",3219960000000341,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600018199700325,3219960000000344,1997/9/16,1998/3/15,"4,000,000.00",3219960000000345,"4,000,000.00",0.00,0.00,0.00,0.00
32059640018200100005,3219964000000082,2001/1/11,2002/1/10,"2,980,000.00",3205964000000004,"300,000.00","2,680,000.00",0.00,0.00,0.00
32199600016199700451,3219960000000489,1991/10/7,1992/10/7,"50,000.00",3219960000000490,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600011199800914,3219960000000122,1998/4/8,1999/4/5,"4,380,000.00",3219960000000527,"4,380,000.00",0.00,0.00,0.00,0.00
32199600012199700413,3219960000000447,1995/11/15,1996/5/15,"200,000.00",3219960000000443,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600002199700582,3219960000000626,1993/2/2,1993/8/2,"500,000.00",3219960000000627,"500,000.00",0.00,0.00,0.00,0.00
32198660016199700278,3219866000000096,1997/12/23,1998/6/23,"8,000,000.00",3219866000000097,"8,000,000.00",0.00,0.00,0.00,0.00
32198670012199700156,3219867000000100,1995/12/7,1996/6/5,"3,000,000.00",3219867000000102,"3,000,000.00",0.00,0.00,0.00,0.00
32198670012199700156,3219867000000100,1995/12/7,1996/6/5,"3,000,000.00",3219867000000102,"3,000,000.00",0.00,0.00,0.00,0.00
32059530022200000391,3219853000000164,2000/12/13,2001/12/12,"7,000,000.00",3219853000000149,"7,000,000.00",0.00,0.00,0.00,0.00
32198740061199800085,3219874000000043,1998/1/21,1998/7/21,"4,000,000.00",3219874000000044,"2,000,000.00",0.00,0.00,0.00,0.00
32059400012200000324,3219840000000047,2000/12/27,2001/12/26,"4,000,000.00",3219840000000154,"4,000,000.00",0.00,0.00,0.00,0.00
32199600016199700428,3219960001000461,1997/3/13,1997/11/12,"60,000.00",3219960000000460,"60,000.00",0.00,0.00,0.00,0.00
32199600022199700192,3219960000000203,1992/3/26,1993/3/26,"120,000.00",3219960000000207,"120,000.00","120,000.00",0.00,0.00,"120,000.00"
32199600016199700359,3219960000000387,1993/10/12,1994/6/21,"500,000.00",3219960000000386,"500,000.00",0.00,0.00,0.00,0.00
32199600011199700142,3219960000000141,1995/12/27,1996/6/26,"300,000.00",3219960000000142,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600016199700161,3219960000000176,1994/8/2,1994/9/28,"200,000.00",3219960000000175,"200,000.00",0.00,0.00,0.00,0.00
32198740016199700023,3219874000000035,1997/8/18,1998/8/18,"1,000,000.00",3219874000000036,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
32199600011199700208,3219960000000176,1995/12/26,1996/6/26,"150,000.00",3219960001000224,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199600012199700641,3219960000000451,1996/9/11,1997/3/10,"500,000.00",3219960000000703,"500,000.00",0.00,0.00,0.00,0.00
32199600018199700381,3219960000000409,1995/3/8,1996/3/8,"1,430,000.00",3219960000000408,"1,430,000.00",0.00,0.00,0.00,0.00
32198400016199900865,3219840000000124,1999/2/9,2000/2/9,"1,500,000.00",3219840001000329,"1,500,000.00","1,500,000.00",0.00,"1,500,000.00",0.00
32199600016199700202,3219960000000213,1995/1/26,1995/4/27,"30,000.00",3219960000000214,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32198740018199700026,3219874000000041,1997/12/16,1998/6/16,"9,000,000.00",3219874000000042,"9,000,000.00","2,500,000.00",0.00,"2,500,000.00",0.00
32199600011199700466,3219960000000081,1995/11/22,1996/5/22,"380,000.00",3219960000000083,"380,000.00","380,000.00",0.00,"380,000.00",0.00
32199600011199700140,3219960000000141,1995/12/27,1996/6/26,"200,000.00",3219960000000142,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32059510018200100004,3219851000000072,2001/1/11,2002/1/10,"300,000.00",3219851000000113,"300,000.00","300,000.00",0.00,0.00,0.00
32198740018199700026,3219874000000041,1997/12/16,1998/6/16,"9,000,000.00",3219874000000042,"9,000,000.00","2,500,000.00",0.00,"2,500,000.00",0.00
32199600016199700363,3219960000000390,1995/3/1,1995/3/30,"300,000.00",3219960000000389,"300,000.00",0.00,0.00,0.00,0.00
32198530001200001419,3219853000000156,2000/1/28,2005/1/27,"50,000,000.00",3219853000000152,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32199600016199700460,3219960000000502,1992/11/12,1993/5/12,"500,000.00",3219960000000503,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32199600016199700352,3219960000000373,1996/10/8,1996/12/24,"200,000.00",3219960000000374,"200,000.00","175,000.00",0.00,"175,000.00",0.00
32199600016199700225,3219960000000234,1996/4/4,1996/6/30,"350,000.00",3219960000000190,"350,000.00","325,000.00",0.00,"325,000.00",0.00
32199600018199700198,3219960000000211,1993/4/10,1993/10/10,"30,000.00",3219960000000207,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600011199700412,3219960000000445,1996/4/8,1996/6/30,"300,000.00",3219960000000446,"300,000.00","12,957.60",0.00,"12,957.60",0.00
32199600016199700304,3219960000000319,1996/7/2,1996/9/26,"70,000.00",3219960000000320,"70,000.00","10,000.00",0.00,"10,000.00",0.00
32199600016199700337,3219960000000354,1994/1/12,1994/7/12,"150,000.00",3219960000000355,"150,000.00",0.00,0.00,0.00,0.00
32199600023199700189,3219960000000203,1992/12/31,1993/12/31,"20,000.00",3219960000000204,"20,000.00","20,000.00",0.00,0.00,"20,000.00"
32199600016199700610,3219960001000673,1993/3/15,1993/9/15,"60,000.00",3219960001000674,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32199600011199700584,3219960000000630,1996/1/24,1996/7/23,"300,000.00",3219960000000596,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600016199700250,3219960000000254,1992/7/24,1993/7/20,"50,000.00",3219960000000255,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32059410012200000362,3219841000000288,2000/12/13,2001/11/12,"3,000,000.00",3219841000000299,"3,000,000.00","500,000.00","500,000.00",0.00,0.00
32199600002199700338,3219960000000356,1993/3/3,1993/9/3,"150,000.00",3219960000000357,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199600023199700190,3219960000000203,1992/10/30,1995/11/30,"260,000.00",3219960000000204,"260,000.00","260,000.00",0.00,0.00,"260,000.00"
32199600012199700805,3219960000000150,1994/9/20,1995/3/24,"2,050,000.00",3219960000000142,"2,050,000.00","1,990,000.00",0.00,"1,990,000.00",0.00
32199600016199700551,3219960000000584,1988/6/10,1988/12/20,"20,000.00",3219960001000585,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32198670012199700158,3219867000000060,1996/4/7,1996/10/7,"1,000,000.00",3219867001000061,"1,000,000.00",0.00,0.00,0.00,0.00
32199600016199700453,3219960000000492,1993/4/20,1993/7/20,"100,000.00",3219960000000493,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700334,3219960000000276,1992/5/11,1992/11/11,"30,000.00",3219960000000353,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700441,3219960000000474,1992/7/2,1992/9/21,"30,000.00",3219960000000475,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700249,3219960000000252,1989/2/27,1989/5/27,"6,000.00",3219960000000253,"6,000.00","5,000.00",0.00,"5,000.00",0.00
32199600002199700177,3219960000000189,1992/11/9,1993/11/9,"150,000.00",3219960000000190,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32199600016199700639,3219960000000451,1996/9/11,1997/3/10,"250,000.00",3219960000000703,"250,000.00",0.00,0.00,0.00,0.00
32199600016199700604,3219960001000661,1990/4/9,1990/9/19,"15,000.00",3219960001000662,"15,000.00","15,000.00",0.00,"15,000.00",0.00
32199600016199700069,3219960000000078,1991/10/10,1992/10/10,"90,000.00",3219960000000067,"90,000.00","90,000.00",0.00,"90,000.00",0.00
32198400001199700238,3219840000000134,1991/10/17,1993/10/17,"1,000,000.00",3219840000000135,"1,000,000.00","970,000.00",0.00,"970,000.00",0.00
32199600016199700224,3219960000000231,1991/11/8,1992/5/8,"10,000.00",3219960000000232,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199640016199700176,3219964000000159,1995/12/29,1996/6/27,"7,000.00",3219964001000161,"7,000.00",0.00,0.00,0.00,0.00
32199600016199700390,3219960000000419,1997/7/31,1998/2/28,"500,000.00",3219960000000148,"500,000.00","210,000.00",0.00,"210,000.00",0.00
32199600016199700235,3219960000000241,1992/8/29,1992/9/29,"30,000.00",3219960000000235,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600002199700784,3219960000000132,1993/3/13,1993/6/13,"500,000.00",3219960000000133,"500,000.00","500,000.00",0.00,"500,000.00",0.00
32199600016199700387,3219960000000417,1993/2/8,1993/8/8,"300,000.00",3219960000000390,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600016199700468,3219960000000511,1989/12/9,1989/12/27,"14,000.00",3219960000000509,"14,000.00","14,000.00",0.00,"14,000.00",0.00
32199600016199700174,3219960000000185,1991/12/21,1992/3/30,"30,000.00",3219960000000186,"30,000.00","10,000.00",0.00,"10,000.00",0.00
32199600016199700801,3219960001000619,1990/12/20,1991/9/20,"50,000.00",3219960000000620,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600018199700403,3219960001000433,1991/4/23,1991/12/21,"5,000.00",3219960000000434,"5,000.00","4,000.00",0.00,"4,000.00",0.00
32199600022199700581,3219960000000625,1994/12/31,1995/12/30,"35,000.00",3219960000000615,"35,000.00","35,000.00",0.00,"35,000.00",0.00
32198740016199700023,3219874000000035,1997/8/18,1998/8/18,"1,000,000.00",3219874000000036,"1,000,000.00","1,000,000.00",0.00,"1,000,000.00",0.00
32199600002199700783,3219960000000132,1993/1/11,1993/5/11,"200,000.00",3219960000000133,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198670012199800270,3219867000000050,1998/7/9,1999/7/9,"2,800,000.00",3219867000000109,"2,800,000.00",0.00,0.00,0.00,0.00
32199600018199700365,3219960000000391,1993/4/14,1993/8/14,"2,000,000.00",3219960000000392,"2,000,000.00","1,750,000.00",0.00,"1,750,000.00",0.00
32198670012199700107,3219867000000058,1996/12/27,1997/3/27,"3,000,000.00",3219867000000059,"3,000,000.00","1,400,000.00",0.00,"1,400,000.00",0.00
32198670024199900336,3219867000000116,1999/3/31,2002/3/30,"165,000,000.00",3219867000000117,"165,000,000.00","37,000,000.00",0.00,0.00,0.00
32199600002199700540,3219960000000573,1992/12/22,1993/5/31,"200,000.00",3219960000000571,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32198740016199800075,3219874000000004,1998/3/6,1999/2/6,"2,000,000.00",3219874000000005,"2,000,000.00",0.00,0.00,0.00,0.00
32199600016199700108,3219960000000094,1994/11/21,1994/11/30,"70,000.00",3219960000000093,"70,000.00",0.00,0.00,0.00,0.00
32198740018199700005,3219874000000008,1997/6/20,1998/5/20,"3,000,000.00",3219874000000009,"3,000,000.00",0.00,0.00,0.00,0.00
32199600002199700310,3219960000000325,1991/11/18,1994/12/18,"500,000.00",3219960000000286,"500,000.00",0.00,0.00,0.00,0.00
32199600016199700790,3219960000000125,1990/10/20,1991/12/31,"65,000.00",3219960000000126,"65,000.00","65,000.00",0.00,"65,000.00",0.00
32199600016199700289,3219960000000296,1991/8/2,1992/2/2,"20,000.00",3219960000000297,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32198500012200000593,3219850000000181,2000/4/29,2003/4/28,"12,500,000.00",3219850000000182,"12,500,000.00","12,500,000.00",0.00,0.00,0.00
32199600016199700236,3219960000000242,1992/7/3,1992/9/20,"20,000.00",3219960000000243,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199600016199700382,3219960000000410,1990/8/25,1991/8/25,"20,000.00",3219960000000411,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32198730016199800075,3219873000000002,1998/5/14,1999/5/13,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
32199600002199700088,3219960000000093,1993/3/24,1993/4/24,"400,000.00",3219960000000094,"400,000.00",0.00,0.00,0.00,0.00
32199600016199700044,3219960000000049,1992/7/1,1993/6/21,"80,000.00",3219960000000050,"80,000.00","50,000.00",0.00,"50,000.00",0.00
32199600002199700316,3219960000000279,1992/8/27,1993/8/27,"500,000.00",3219960000000325,"500,000.00",0.00,0.00,0.00,0.00
32199600002199700541,3219960000000573,1992/8/22,1993/8/22,"600,000.00",3219960000000571,"600,000.00","600,000.00",0.00,"600,000.00",0.00
32199600016199700796,3219960000000258,1990/11/5,1991/3/31,"30,000.00",3219960000000233,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700205,3219960000000218,1994/9/20,1995/3/21,"300,000.00",3219960000000219,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600016199700274,3219960000000277,1993/12/30,1994/6/30,"370,000.00",3219960000000275,"370,000.00","370,000.00",0.00,"370,000.00",0.00
32198730016199800086,3219873000000002,1998/12/22,1999/12/21,"10,000,000.00",3219873000000003,"10,000,000.00",0.00,0.00,0.00,0.00
32199600016199700376,3219960000000403,1993/6/7,1993/6/27,"200,000.00",3219960000000402,"200,000.00",0.00,0.00,0.00,0.00
32199600016199700234,3219960000000241,1993/3/13,1993/9/12,"100,000.00",3219960000000235,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700026,3219960000000036,1995/3/16,1995/3/31,"30,000.00",3219960000000037,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700240,3219960000000245,1991/11/8,1992/6/21,"16,000.00",3219960000000246,"16,000.00",0.00,0.00,0.00,0.00
32199600002199700356,3219960000000381,1991/12/23,1993/8/30,"48,000.00",3219960000000382,"48,000.00","48,000.00",0.00,"48,000.00",0.00
32198660016199700247,3219866000000153,1991/8/20,1992/8/21,"450,000.00",3219866000000154,"450,000.00","450,000.00",0.00,0.00,"450,000.00"
32199600011199700563,3219960000000602,1995/2/16,1995/8/20,"200,000.00",3219960000000603,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600016199700184,3219960000000200,1989/11/25,1990/3/20,"10,000.00",3219960000000197,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199600002199700019,3219960000000026,1995/12/25,1996/12/25,"190,000.00",3219960000000027,"190,000.00","190,000.00",0.00,"190,000.00",0.00
32198740018199700026,3219874000000041,1997/12/16,1998/6/16,"9,000,000.00",3219874000000042,"9,000,000.00","2,500,000.00",0.00,"2,500,000.00",0.00
32199600016199700248,3219960000000252,1989/5/16,1989/6/30,"20,000.00",3219960000000253,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32198670012199900367,3219867000000060,1996/7/17,1997/4/17,"1,000,000.00",3219867001000061,"1,000,000.00",0.00,0.00,0.00,0.00
32198740018199700005,3219874000000008,1997/6/20,1998/5/20,"3,000,000.00",3219874000000009,"3,000,000.00",0.00,0.00,0.00,0.00
32199600016199700223,3219960000000232,1991/11/8,1992/5/8,"20,000.00",3219960000000231,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199600016199700636,3219960000000701,1992/8/3,1993/2/3,"50,000.00",3219960000000700,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600016199700104,3219960000000114,1993/1/11,1993/4/11,"50,000.00",3219960000000115,"50,000.00","40,000.00",0.00,"40,000.00",0.00
32199600016199700507,3219960000000537,1992/1/18,1992/7/18,"100,000.00",3219960000000531,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600022199700109,3219960000000095,1992/8/22,1993/8/22,"100,000.00",3219960000000096,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700626,3219960000000690,1990/4/18,1990/5/31,"10,000.00",3219960000000375,"10,000.00","10,000.00",0.00,"10,000.00",0.00
32199600016199700275,3219960000000277,1993/1/11,1993/7/11,"50,000.00",3219960000000275,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32198740061199800085,3219874000000043,1998/1/21,1998/7/21,"4,000,000.00",3219874000000044,"2,000,000.00",0.00,0.00,0.00,0.00
32199600016199700227,3219960000000235,1992/3/23,1992/12/21,"60,000.00",3219960000000215,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32199600016199700037,3219960000000045,1993/3/5,1993/5/5,"100,000.00",3219960000000042,"100,000.00",0.00,0.00,0.00,0.00
32199600016199700455,3219960000000495,1992/1/17,1992/12/17,"50,000.00",3219960000000494,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600016199700499,3219960000000530,1997/1/10,1997/7/10,"500,000.00",3219960000000529,"500,000.00","72,941.00",0.00,"72,941.00",0.00
32199600016199700178,3219960000000191,1991/8/15,1992/2/15,"100,000.00",3219960000000192,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198530001199901384,3219853000000156,1999/9/30,2005/10/31,"50,000,000.00",3219853000000152,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32199600002199700196,3219960000000208,1994/11/16,1995/5/16,"380,000.00",3219960000000210,"380,000.00","380,000.00",0.00,"380,000.00",0.00
32199600002199700785,3219960000000132,1993/3/5,1993/6/5,"100,000.00",3219960000000133,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700204,3219960000000217,1993/12/9,1994/6/21,"190,000.00",3219960000000213,"190,000.00","190,000.00",0.00,"190,000.00",0.00
32199600002199700151,3219960000000157,1990/4/5,1990/4/30,"150,000.00",3219960000000158,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32198740061199700027,3219874000000041,1997/6/16,1997/12/16,"20,000,000.00",3219874000000042,"20,000,000.00",0.00,0.00,0.00,0.00
32199600016199700615,3219960001000681,1992/9/3,1993/3/3,"200,000.00",3219960001000682,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600016199700183,3219960000000199,1989/12/29,1990/12/28,"160,000.00",3219960000000197,"160,000.00","160,000.00",0.00,"160,000.00",0.00
32199600016199700266,3219960000000270,1993/6/5,1993/8/4,"40,000.00",3219960000000266,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32199600016199700009,3219960000000017,1993/2/22,1993/8/22,"30,000.00",3219960000000018,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700469,3219960000000512,1996/12/31,1997/6/30,"300,000.00",3219960000000513,"300,000.00",0.00,0.00,0.00,0.00
32199600016199700610,3219960001000673,1993/3/15,1993/9/15,"60,000.00",3219960001000674,"60,000.00","60,000.00",0.00,"60,000.00",0.00
32199600016199700497,3219960000000528,1988/7/14,1988/11/14,"200,000.00",3219960000000522,"200,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700312,3219960000000326,1993/12/29,1994/6/30,"30,000.00",3219960000000327,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600016199700284,3219960000000290,1992/9/4,1992/11/4,"2,000,000.00",3219960000000291,"2,000,000.00",0.00,0.00,0.00,0.00
32199600016199700454,3219960000000494,1993/4/13,1993/7/13,"100,000.00",3219960000000495,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700560,3219960001000600,1993/1/12,1993/4/12,"30,000.00",3219960001000601,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600018199700384,3219960000000414,1988/6/18,1988/12/15,"1,000,000.00",3219960000000415,"1,000,000.00","600,000.00",0.00,"600,000.00",0.00
32199600016199700241,3219960000000246,1993/3/22,1993/7/22,"30,000.00",3219960000000245,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199600022199700321,3219960000000336,1991/6/13,1991/12/21,"300,000.00",3219960000000337,"300,000.00",0.00,0.00,0.00,0.00
32199600002199700310,3219960000000325,1991/11/18,1994/12/18,"500,000.00",3219960000000286,"500,000.00",0.00,0.00,0.00,0.00
32198740061199700027,3219874000000041,1997/6/16,1997/12/16,"20,000,000.00",3219874000000042,"20,000,000.00",0.00,0.00,0.00,0.00
32199600016199700465,3219960000000508,1992/7/4,1992/9/25,"350,000.00",3219960000000349,"350,000.00","150,000.00",0.00,"150,000.00",0.00
